,,Bloomberg Ticker,N/A (index product),CRCL US,MU US,IVV US,EXOD US,TSLA US,NVDA US,SPY US,CRCL US,QQQ US,NVDA US,MRVL US,SPY US,HIMS US,SPCX US,QQQ US,MSTR US,GOOGL US,TSLA US,GOOGL US,FGRS US,FORD US,,,INTC US,PDD US,CURR US,ASML US,TSM US,SOFI US,MSTR US,AAPL US,ITOT US,MSFT US,EFA US,ARM US,SPCX US,IEMG US,TSM US,AMD US,IWF US,ORCL US,SOXX US,EEM US,SNDK US,TQQQ US,COIN US,META US,AVGO US,AMZN US,N/A,,,CRCL US,MU US,IVV US,EXOD US,TSLA US,NVDA US,SPY US,CRCL US,QQQ US,NVDA US,MRVL US,SPY US,HIMS US,SPCX US,QQQ US,MSTR US,GOOGL US,TSLA US,GOOGL US,FGRS US,FORD US,0,0,INTC US,PDD US,CURR US,ASML US,TSM US,SOFI US,MSTR US,AAPL US,ITOT US,MSFT US,EFA US,ARM US,SPCX US,IEMG US,TSM US,AMD US,IWF US,ORCL US,SOXX US,EEM US,SNDK US,TQQQ US,COIN US,META US,AVGO US,AMZN US
Timestamp,Date,Measure,Strategy PP Variable xStock,Circle Internet Group (Ondo Tokenized),Micron Technology (Ondo Tokenized),iShares Core S&P 500 ETF (Ondo Tokenized),Exodus Movement,Tesla xStock,NVIDIA (Ondo Tokenized),SPDR S&P 500 ETF (Ondo Tokenized),Circle xStock,Invesco QQQ (Ondo Tokenized),NVIDIA xStock,Marvell Technology (Ondo Tokenized),SP500 xStock,Hims & Hers Health (Ondo Tokenized),SpaceX xStock,Nasdaq xStock,MicroStrategy xStock,Alphabet Class A (Ondo Tokenized),Tesla (Ondo Tokenized),Alphabet xStock,FGRS,Forward Industries Inc.,WisdomTree 500 Digital Fund,iShares Core MSCI EAFE ETF (Ondo Tokenized),Intel (Ondo Tokenized),PDD Holdings (Ondo Tokenized),CURRENC Group Inc.,ASML xStock,TSMC xStock,SoFi Technologies (Ondo Tokenized),MicroStrategy (Ondo Tokenized),Apple (Ondo Tokenized),iShares Core S&P Total US Stock Market ETF (Ondo Tokenized),Microsoft (Ondo Tokenized),iShares MSCI EAFE ETF (Ondo Tokenized),Arm Holdings plc (Ondo Tokenized),SpaceX (Ondo Tokenized),iShares Core MSCI Emerging Markets ETF (Ondo Tokenized),Taiwan Semiconductor Manufacturing (Ondo Tokenized),AMD (Ondo Tokenized),iShares Russell 1000 Growth ETF (Ondo Tokenized),Oracle (Ondo Tokenized),iShares Semiconductor ETF (Ondo Tokenized),iShares MSCI Emerging Markets ETF (Ondo Tokenized),SanDisk (Ondo Tokenized),ProShares UltraPro QQQ (Ondo Tokenized),Coinbase (Ondo Tokenized),Meta Platforms (Ondo Tokenized),Broadcom (Ondo Tokenized),Amazon (Ondo Tokenized),All Others (483 Items),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77232E+12,01-03-2026,Bridged Token Value (Dollar),1037853.739,60749567.97,30507835.2,21867891.92,91647000,50456444.82,23862352.11,29693237.24,34774320.66,23994878.5,20066883.83,1419047.938,17307888.42,396865.2002,,15003165.05,16970409.25,52359648.62,13393174.96,16485071.53,19705734.72,23346720.9,16408145.48,16878907.18,5825532.24,3264565.153,,0,0,246628.8725,4294618.243,4125542.518,10374885.08,6991984.489,11108408.66,757711.8876,,9436766.973,7063985.102,2304040.523,8526848.493,2100390.223,,7132679.311,,378772.9555,5679992.009,3498241.723,1520500.037,5420954.965,198273702.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77241E+12,02-03-2026,Bridged Token Value (Dollar),1137713.546,70897111.73,31034106.15,21907926.29,94072950,50649209.5,25288334.4,30694759.86,34131066.63,23919181.49,20704283.25,1431267.47,17133745.33,451811.981,,15063259.71,17260586.02,51737895.63,14046219.86,16551246.12,19625774.08,24778359.45,16420893.79,16542363.04,6311998.249,3240123.655,,0,0,260888.017,5209043.989,4160791.361,10401127.51,7109920.202,10871805.82,736023.5782,,9161275.212,7297357.907,2941987.654,8556539.135,2804209.551,,7062318.738,,580436.4493,6038576.806,3583654.371,1496037.971,5315343.017,201829004.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7725E+12,03-03-2026,Bridged Token Value (Dollar),1173278.251,76052199.26,25463222.07,21696134.63,97307550,50890957.75,29455050.39,31159437.18,39644617.66,23829166.32,21208012.38,1272508.878,17189083.55,434739.4644,,15158327.72,18456086.21,51250771.76,13767269.05,16401323.54,23060877.36,24062540.18,16290386.34,16030184.31,5970646.951,3206904.325,,0,0,263759.1654,5407566.457,4083679.641,10280745.47,7161280.522,10570726.03,716359.1236,,8788016.133,7177140.835,2338675.192,8511525.742,2806133.569,,6698590.155,,531127.2194,6345462.118,3674715.518,1466783.933,5329725.473,202251256.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77258E+12,04-03-2026,Bridged Token Value (Dollar),1173395.579,59095294.88,27814495.31,21937586.68,109257600,49778013.8,30332046.08,31577738.49,40903914.58,24580783.36,20917383.61,1306436.903,16931883.44,453023.9512,,15061660.35,17789431.63,51298270.41,14265571.97,16244258.97,22090954.86,28192266.75,16429264.69,16354783.02,6327859.454,2912863.681,,0,0,271026.0858,6469193.223,4112804.34,10360339.57,7277757.641,10733666.61,733014.6979,,8850456.608,7378957.872,2228629.421,8633074.355,2914495.813,,6819254.183,,462606.0734,7603812.91,3797273.903,1566447.97,5624699.332,202960310.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77267E+12,05-03-2026,Bridged Token Value (Dollar),1173853.677,50724784.81,27389692.67,21801004.46,100452300,51476261.88,29892321.73,31551810.75,43528465.51,24482913.41,21268127.84,1501501.448,17204260.82,408327.1368,,15280238.23,19634051.13,50819761.65,14324601.94,16273560.03,23524346.07,27091006.33,16347248.41,15909121.46,6287220.335,2904362.089,,0,0,290854.4879,5993217.169,4115480.759,10394604.7,7247179.295,10519245.71,710769.9778,,8541935.799,7398351.699,2262698.577,8611550.666,2954028.008,,6623779.98,,422763.3199,7860872.539,3785312.668,1555956.452,5127124.156,204223274.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77276E+12,06-03-2026,Bridged Token Value (Dollar),1173782.016,49671204.44,25528696.97,21490237.44,97936500,51369658.04,30391600.55,30964927.76,43807338.16,23879625.97,21240989.04,1480712.337,17182767.66,400157.9542,,15359738.02,18921541.56,50552232.01,13982100.8,16139887.65,24270057,26595439.14,16150140.28,16193766.35,5848447.944,3382329.133,,0,0,282305.8736,5722202.543,4062470.868,10153726.27,7174237.414,10386353.29,672458.9597,,8505159.016,7055690.121,2161026.297,8484429.19,2996783.655,,6571565.479,,467256.8457,7505749.759,3506142.821,1603990.421,5004648.631,203152309.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77284E+12,07-03-2026,Bridged Token Value (Dollar),1173899.383,49512907.49,25388355.47,21480320.91,97936500,50252458.2,30385051.41,30955591.75,42220596.1,23852011.93,20601465.42,1483391.282,16976482.7,569210.7382,,15188683.04,18070129.75,50416812.01,13932361.32,16013291.88,23484169.44,26595439.14,16150140.28,16491736.24,5836977.944,3376211.816,,0,0,282730.7782,5725231.874,4060861.803,10153728.57,7153011.549,10386355.59,672805.5684,,8523047.162,7051878.628,2154238.662,8481675.645,2911874.126,,6573387.545,,470467.5197,7494639.595,3498715.494,1602075.41,4999515.816,201999872.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77293E+12,08-03-2026,Bridged Token Value (Dollar),1173899.383,49512907.49,25388355.47,21480320.91,97936500,50251926.15,30385051.41,30955591.75,42220596.1,23852011.93,20601465.42,1483391.282,16976293.14,569210.7382,,15188187.73,18071151.69,50416812.01,13932361.32,16012252.69,23484169.44,26595439.14,16150140.28,16491736.24,5836977.944,3376211.816,,0,0,282730.7782,5725231.874,4060861.803,10153728.57,7153011.549,10386355.59,672805.5684,,8523047.162,7051878.628,2154238.662,8481675.645,2911874.126,,6573387.545,,470467.5197,7494639.595,3498715.494,1602075.41,4999515.816,201989203.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77301E+12,09-03-2026,Bridged Token Value (Dollar),1173998.243,81247337.36,26689582.93,21520336.32,97307550,50078152.9,30426173.58,31518571.05,42436768.64,24139410.05,20519258.74,1610811.162,16954569.05,594510.7206,,15145496.14,18443345.98,51385130.68,14216285.41,15927190.22,23484169.44,27641636.54,16290569.87,15880982.13,6245572.619,3993662.394,,0,49782.82252,282277.5582,6179568.963,4210442.897,10223638.94,7121139.545,10386347.9,687556.634,,8712895.847,7454295.355,2182400.535,8474450.431,2973247.372,,6762805.439,,647486.2683,19448841.03,3538600.873,1615681.397,4790694.93,203299083.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7731E+12,10-03-2026,Bridged Token Value (Dollar),1226899.887,89865043.95,28527910.95,21632935.21,98206050,50146139.3,31064772.43,31593528.27,47107474.71,24639301.94,20835781.31,1635076.199,17217820.93,613663.4262,,15524867.28,19532847.96,51077623.77,14303642.62,16416359.58,33675014.4,28027077.69,16259266.47,15808060.77,6526611.685,4093134.094,,0,51223.90809,295469.9781,6459211.752,4262217.551,10280257.12,7050946.598,10469384.02,709107.3618,,8723712.774,7448707.066,2229386.726,8597012.042,3176631.948,,6818749.128,,513070.3117,18986193.1,3573280.517,1663884.614,4891762.418,205188788.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77319E+12,11-03-2026,Bridged Token Value (Dollar),1322595.057,99734000.65,28905673.25,21355642.77,98026350,50124332.5,23917646.36,32676719.7,49806080.7,26393631.81,21573492.67,1560527.495,17662078.01,728760.9361,,15575023.15,19644897.59,54030102.91,14535574.65,16955780.08,40845359.31,27641636.54,16247607.62,15756791.43,6260410.004,4072691.319,,0,50987.39965,299270.2031,6702245.38,4233480.66,10188864.24,6952125.603,10286560.01,694670.6345,,8698972.914,7467629.033,2189210.054,8499505.819,3887483.215,,6741691.347,,419514.7636,7432801.855,3429796.774,1646483.311,4708496.165,206696901.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77327E+12,12-03-2026,Bridged Token Value (Dollar),1323025.451,67359789.94,35557194.23,21353483.09,89490600,51156124.05,23917915.9,32720232.5,47619769.39,26432520.84,21707786.97,1559639.236,18223577.34,724496.1552,,16003397.67,19712355.88,53449589.05,14455770.44,17114351.56,39206444.48,25769493.83,16008416.38,15756686.86,6250935.4,4208753.617,,0,52084.74004,399538.3258,6887342.437,4289880.816,10188861.02,6924460.452,10286740.1,694494.3155,,8698987.513,7658557.548,2251771.323,8500486.218,2710192.124,,6728011.395,,984526.0346,7446151.918,3416441.727,1633358.076,4686461.808,206787692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77336E+12,13-03-2026,Bridged Token Value (Dollar),1360328.311,60840749.71,28996878,21353882.46,80595450,49655908.47,23746188.77,32873850.19,48050326.85,26439388.26,20972895.84,1563877.359,18280503.46,751644.3081,,15805081.67,19722141.8,53063292.65,14371826.13,16895786.46,37209057.34,25934682.89,15915635.63,15756708.83,6281091.715,4747818.983,,0,77910.5955,401323.6029,6929850.143,4407793.825,10188887.18,6927776.229,10286945.67,694578.162,,8698985.095,7370064.03,2284055.392,8500409.966,2239716.312,,6725481.475,,1315652.999,7424025.233,4511161.229,1638021.421,4778712.123,209597701.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77345E+12,14-03-2026,Bridged Token Value (Dollar),1356791.811,60840749.71,28996878,21353882.46,80595450,49176960.95,23746188.77,32873850.19,48555322.39,26439388.26,20641448.73,1563877.359,18177034.24,751644.3081,,15710795.22,20056731.8,53063292.65,14371826.13,16825097.45,36107405.67,25934682.89,15915635.63,15756708.83,6281091.715,4747818.983,,0,78280.81602,401323.6029,6929850.143,4407793.825,10188887.18,6927776.229,10286945.67,694578.162,,8698985.095,7370064.03,2284055.392,8500409.966,2239716.312,,6725481.475,,1315652.999,7424025.233,4511161.229,1638021.421,4778712.123,209171527.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77353E+12,15-03-2026,Bridged Token Value (Dollar),1356791.811,60840749.71,28996878,21353882.46,80595450,49176960.61,23746188.77,32873850.19,48555322.22,26439388.26,20641952.18,1563877.359,18176504.6,751644.3081,,15710795.69,20056731.8,53063292.65,14371826.13,16825380.93,36107405.67,25934682.89,15915635.63,15756708.83,6281091.715,4747818.983,,0,78280.81602,401323.6029,6929850.143,4407793.825,10188887.18,6927776.229,10286945.67,694578.162,,8698985.095,7370064.03,2284055.392,8500409.966,2239716.312,,6725481.475,,1315652.999,7424025.233,4511161.229,1638021.421,4778712.123,209170255.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77362E+12,16-03-2026,Bridged Token Value (Dollar),1389034.997,68590823.61,29291294.71,22256681.06,83740200,49132081.04,25117291.04,34100488.91,48422636.36,27523195.99,20728126.32,1564674.784,18185590.15,748285.0249,,15710853.17,20088324.47,53946148.09,15413071.68,16825024.44,36106353.57,28632770.92,16079694.87,15756870.16,6224293.218,5816686.663,,0,78280.81602,396963.5344,6601655.961,5397294.545,11092606.97,7986236.981,10286514.13,694638.9461,,8699781.54,4944690.415,3176121.259,8500545.456,2218712.79,,6740082.779,,1313067.487,7462822.722,5452652.401,1656687.194,5688025.32,206885128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77371E+12,17-03-2026,Bridged Token Value (Dollar),1390149.01,85895071.26,33254679.19,22198755.82,83021400,49789123.14,27600758.9,34073860.45,52517916.94,27539240.54,21034745.75,1481713.074,18647210.54,698945.0266,,15975517.46,21219002.96,54767552.73,15250388.67,17012376.54,36467808.66,30449850.61,16117066.17,15578658.32,5787061.683,5992479.06,,0,78725.08065,385045.7977,7697374.555,5179361.128,11080767.65,7887123.417,10395123.7,746300.8903,,8807256.617,3454861.921,3084320.821,8428863.108,2998713.894,3.630186395,6796214.428,7.92E-12,1285975.781,8012772.475,5242677.173,1575673.374,4680598.994,210618086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77379E+12,18-03-2026,Bridged Token Value (Dollar),1389515.308,91643044.99,31506190.33,21891373.34,72778500,50517579.09,27912081.67,32737990.58,55178520.44,27371599.77,21112810.67,1430271.584,19787038.63,639233.9083,,16249451.53,21693836.24,53932898.03,14848431.55,17521548.16,21610802.4,27448915.97,15899109.84,15420550.08,5884400.79,6914367.267,,0,80017.50286,379387.8406,7114764.922,5146543.745,10924935.04,7757485.775,10200079.97,755527.9312,,8680958.239,3321914.336,3149913.678,8185872.481,2969502.776,3.583049178,6621958.824,4.69E-12,499819.6822,7730520.551,5178062.404,1609571.57,4523451.245,209781077.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77388E+12,19-03-2026,Bridged Token Value (Dollar),1386444.408,89539504.87,31807729.21,21894675.28,69454050,50160546.95,27928139.7,32892985.5,55390385.62,27417086.19,20870771.52,1459432.025,20219112.65,669255.681,,16076770.6,20366094.35,54301451.33,14455134.51,17467305.66,21158483.28,27256195.4,15857099.57,15511723.38,5838919.355,6560375.73,,0,78535.01199,381043.4607,6925507.887,5264689.415,10957362.15,7680552.182,10219121.37,764050.7874,,8566387.933,3351094.46,3232220.948,8294832.361,3095645.141,243.9796173,6619755.922,33634.49632,1060983.438,7815117.946,5147546.537,1603446.664,4530225.773,208624013.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77396E+12,20-03-2026,Bridged Token Value (Dollar),1359422.883,95248950.58,30533090.75,21735479.42,66309300,49216339.61,27598563.53,32775898.76,52977697.51,27238466.14,20902123.82,1442521.326,20771372.78,612676.5196,,16394494.25,20219488.24,31874454.1,14308989.73,17501622.97,20781550.68,25769493.83,15618224.5,15034572.15,5606773.788,6201123.911,,0,78354.61528,379804.5484,6491331.745,5278249.808,10843839,7769677.441,9971215.727,782204.2644,,8338496.907,3349654.929,3198968.399,8175413.853,3013689.709,325.5276417,6472860.744,53508.93251,568027.6631,7657477.69,5104567.039,1564152.22,4432180.147,207252503.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77405E+12,21-03-2026,Bridged Token Value (Dollar),1360379.453,95248950.58,30533090.75,21735479.42,66309300,47619360.75,27598563.53,32775898.76,52028202.43,27238466.14,20216155.74,1442521.326,20417835.35,612676.5196,,16091496.04,19842128,31874454.1,14308989.73,17152307.01,21541698.09,25769493.83,15618224.5,15034572.15,5606773.788,6201123.911,,0,76145.91202,379804.5484,6491331.745,5278249.808,10843839,7769677.441,9971215.727,782204.2644,,8338496.907,3349654.929,3198968.399,8175413.853,3013689.709,325.5276417,6472860.744,53508.93251,568027.6631,7657477.69,5104567.039,1564152.22,4432180.147,206538008.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77414E+12,22-03-2026,Bridged Token Value (Dollar),1360379.453,95248941.99,30511101.97,21735351.72,66309300,47619359.73,27536361.98,32768485.44,52028202.43,27232788.57,20216155.8,1442381.173,20417838.02,612585.3892,,16091495.2,19842127.86,31873357.96,14308922.1,17152307.01,21541698.09,25769493.83,15618224.5,15034572.15,5591454.224,6200983.55,,0,76145.91202,379540.2372,6491331.745,5277747.279,10843838.72,7768844.688,9971160.884,782198.9076,,8338484.572,3349458.093,3198708.467,8175406.041,3013559.49,325.5024574,6464214.172,53508.93251,567196.9078,7657412.927,5104225.516,1564067.298,4431730.631,206536198.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77422E+12,23-03-2026,Bridged Token Value (Dollar),1360470.226,128014520.6,28828481.93,21844668.1,72958200,48142572.08,27668263.78,33075141.58,51921390.02,27325897.18,20791565.09,1461080.442,21787025.95,623198.3825,,16544692.37,20192844.76,31192589.34,15051347.12,17300164.1,21541698.09,26843222.74,15801439.12,15827720.44,5698746.623,6447465.161,,0,68547.48307,381274.4476,8842164.248,5282852.324,10901987.41,7733888.957,10145775.54,805559.6615,,8544384.093,3351828.839,3191368.135,8268970.246,2172052.464,611.389929,6592050.885,77059.18516,586945.5733,41879758.26,4186388.465,1591304.287,4420766.98,206910985.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77431E+12,24-03-2026,Bridged Token Value (Dollar),1364901.894,104237530.3,32791541.28,21871750.31,64692000,49772538.67,27952623.66,33202782.12,54401207.79,27238912.99,21201634.24,1530406.942,22459853.02,599800.4306,,16889486.78,20591357.28,22364716.21,15144999.21,17380722.74,20863219.41,26265061.02,15729261.05,15744720.29,5932721.29,6614858.789,,0,69178.80448,376492.7008,6786525.344,5316783.657,11105633.1,7665599.946,10398363.08,874687.5146,,8544361.93,3425592.806,3188326.409,8193318.653,2001105.633,815.9357214,6541289.909,82282.69961,614536.9676,40556000.03,4149027.11,1562950.686,4422478.061,213960441.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.7744E+12,25-03-2026,Bridged Token Value (Dollar),1366132.028,142639831.3,30789734.07,21803245.38,65500650,50058008.43,28246696.24,33120186.44,43469822.69,27219066.34,21099788.67,1603163.096,22385933.5,551228.3439,,16774317.09,20300047.37,22244025.47,15175357.19,16686456.69,22883348.25,26815691.23,15817478.7,15909752.78,6290618.824,7095264.453,,0,70159.91916,367763.9105,6917548.491,5303669.685,10889143.7,7646212.443,10062939.15,1184372.821,,8478695.992,3395771.346,3365492.319,8197837.193,1957197.354,857.450016,6512926.111,86160.26195,716981.0535,7241979.902,4114805.016,1610738.34,4492750.368,213313959.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77448E+12,26-03-2026,Bridged Token Value (Dollar),1367466.545,134928076.3,26630482.69,21548404.43,61547250,50903599.61,27415655.27,32936251.32,44842035.97,26470073.29,21815392.51,1613049.675,22935937.52,557526.6578,,17138469.09,20836260.69,21667090.74,14402523.29,16770419.18,21476256.41,24998606.99,15486894.79,15277540.77,5958017.534,6638982.22,,0,71079.71417,356283.8343,6645127.392,5525724.127,11123772.73,7748456.191,10077226.32,1172751.639,,8275523.912,3233083.897,3127360.928,7813349.216,1947443.79,826.2819425,6267359.365,98627.2037,693241.9517,6875981.684,4316314.641,1574692.994,4490598.772,214100298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77457E+12,27-03-2026,Bridged Token Value (Dollar),1826249.888,129029632.6,27178459.47,21059223.45,58222800,49141685.07,26819251.7,32188562.49,43296961.84,26028763.56,21093133.94,1536776.948,24388662.99,509605.4211,,16942584.68,20050530.08,21099589.79,14050122.45,16431952.29,21978584.74,23732157.74,15227241,15548579.35,5379641.615,6590938.362,,0,66656.52218,340202.279,6385064.095,5312057.006,10529658.17,7750317.34,9880296.814,871416.3925,,8352740.615,3257786.614,3083651.385,7833715.248,1911117.555,786.3453059,6137326.483,84583.80369,711537.0299,6577531.243,4171642.607,1497591.675,4361308.153,210098197.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77466E+12,28-03-2026,Bridged Token Value (Dollar),1825153.81,129029632.6,27178459.47,21059223.45,58222800,47784084.32,26819251.7,32188562.49,41265833.37,26028763.56,20635470.56,1536776.948,23972788.56,509605.4211,,16612075.9,19009766.84,21099589.79,14050122.45,16047488.65,21331751,23732157.74,15227241,15548579.35,5379641.615,6590938.362,,0,66785.29348,340202.279,6385064.095,5312057.006,10529658.17,7750317.34,9880296.814,871416.3925,,8352740.615,3257786.614,3083651.385,7833715.248,1911117.555,786.3453059,6137326.483,84583.80369,711537.0299,6577531.243,4171642.607,1497591.675,4361308.153,208125765.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77474E+12,29-03-2026,Bridged Token Value (Dollar),1825153.81,129030041.9,27211495.91,21059184.77,58222800,47783241.64,26845721.08,32185812.32,41265833.34,26030214.5,20634779.26,1536928.427,23967942.32,509906.3216,,16613204.16,19010796.67,21100171.12,14050152.36,16047218.36,21331751,23732157.74,15227241,15548579.35,5384178.864,6590982.781,,0,66785.29348,340516.9385,6385064.095,5312255.658,10529658.06,7750235.835,9880272.253,871423.8132,,8352721.9,3257827.765,3084062.961,7833715.345,1911172.129,786.350354,6139507.584,84584.13066,712015.266,6577605.023,4173407.345,1497614.988,4361529.875,208164423.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77483E+12,30-03-2026,Bridged Token Value (Dollar),1971239.523,130451527.9,27634133.24,20984385.22,55707000,47800302.58,21381980.27,32487699.2,41873268.39,26046854.49,21024100.24,1415083.939,24179494.38,494638.9682,,16836098.64,19315312.87,21421451.54,13919881.26,15008543.17,21325520,23732157.74,15206292.68,15042092.59,5075169.785,6499826.031,,0,66785.29348,339843.0218,6283636.716,5271956.049,10582062.39,7777710.076,9830990.249,838875.2258,,8146413.59,3202573.104,3076415.54,7786669.344,1914206.759,1864.842388,6187095.67,135254.542,734046.692,6622460.119,4274399.013,1486695.843,4305287.693,210189116.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77492E+12,31-03-2026,Bridged Token Value (Dollar),2003570.141,143366602.6,30383524.18,21716419.04,58402500,46853664.92,22936106.98,33483882.1,40332660.38,27227225.41,20345090.39,1764461.205,25167980.16,556928.2886,,16639371.28,18870746.15,23395351.71,15010857.07,14702072.63,21126023.2,24392913.87,15654958.32,15630317.53,5470347.482,5805865.197,,0,64692.24884,362874.0288,6550110.271,5650172.016,10795643.77,8176074.63,10293457.57,1198634.654,,8458746.827,3413519.05,3285236.975,8137228.1,2101991.916,2013.271663,6402519.791,140837.897,924553.6453,7230061.682,4981846.015,1608135.382,4450508.966,210773988.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.775E+12,01-04-2026,Bridged Token Value (Dollar),2099963.454,138152209,28520522.07,21787120.54,60019800,48982094.5,23142003.99,33882686.68,42937126.68,27309712.75,21335319.07,1750574.769,25743927.26,532063.9482,,17100242.14,19485265.56,24032866.67,15172212.91,15283838.89,23349112.5,24447976.88,15768906.59,16065326.68,5956401.962,5959918.724,,0,69076.60504,355892.9065,6505820.937,5672857.204,10883158.91,8095650.724,10412491.63,1180480.51,,8560787.876,3460913.867,3378349.273,8173273.644,2013435.84,2052.959667,6515171.743,176832.1801,939208.8213,7129135.463,4997241.719,1612636.783,4428363.17,214736445.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77509E+12,02-04-2026,Bridged Token Value (Dollar),2247498.693,139978226.1,27262468.21,21824051.23,60019800,50903114.76,23219044.38,34386595.25,41488436.4,27352217.73,21681651.72,1942669.607,26097911.51,517941.6301,,17308615.06,19650350.58,23728104.46,14483971.24,15685683,22702322.5,24447976.88,15792457.18,15889460.1,6166951.829,5911695.708,,0,69800.17711,360627.2465,6467407.104,5654918.919,11116069.29,8302018.734,10365774.46,1133713.428,,8389126.838,3400199.362,3484581.152,7990813.259,2000789.443,2680.097383,6392523.902,152874.5895,804369.9142,7023765.139,4924658.447,1607426.538,4443337.004,219279407.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77517E+12,03-04-2026,Bridged Token Value (Dollar),2247498.693,139978226.1,27262468.21,21824051.23,54808500,48138325.64,23219044.38,34386595.25,41268969.24,27352217.73,21884008.68,1942669.607,26120422.11,517941.6301,,17328462.01,19178217.22,23728104.46,14483971.24,15601743.75,23820527.5,23622031.72,15792457.18,15889460.1,6166951.829,5911695.708,,0,69299.39983,360627.2465,6467407.104,5654918.919,11116069.29,8302018.734,10365774.46,1133713.428,,8389126.838,3400199.362,3484581.152,7990813.259,2000789.443,2680.097383,6392523.902,152874.5895,804369.9142,7023765.139,4924658.447,1607426.538,4443337.004,219314728.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.77526E+12,04-04-2026,Bridged Token Value (Dollar),2247498.693,139977950,27272151.35,21823999.66,54808500,48138325.37,23219090.45,34382013.79,41268969.24,27350503.87,21884008.98,1942736.039,26119188.57,517904.1074,,17328462,19178217.22,23727871.7,14483955.21,15601776.14,23820527.5,23622031.72,15792457.18,15889460.1,6172815.956,5911711.784,,0,69299.39983,360716.416,6467407.104,5654928.111,11116068.66,8301832.216,10365737.28,1133714.736,,8389122.124,3400253.817,3484665.014,7990834.424,2000765.018,2680.050518,6389852.368,152874.7725,804364.1877,7023765.405,4924577.485,1607406.49,4443352.847,219284798.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
